dataset,model_key,loss,eval_split,training_seed,strategy,metric,n_queries,mean
course_skill_atlas,bge-base,cached-mnrl,dev,33,CA-HNM-shuffled-graph,Recall@100,32,0.08
course_skill_atlas,bge-base,cached-mnrl,dev,33,DPR-Random,NDCG@10,32,0.0782724654386803
course_skill_atlas,bge-base,cached-mnrl,dev,33,DPR-Random,MRR@10,32,0.09270833333333334
course_skill_atlas,bge-base,cached-mnrl,dev,33,DPR-Random,MAP@100,32,0.017226448025267172
course_skill_atlas,bge-base,cached-mnrl,dev,33,DPR-Random,Recall@100,32,0.07375
course_skill_atlas,bge-base,cached-mnrl,dev,33,DenseNeg,NDCG@10,32,0.10112183336551465
course_skill_atlas,bge-base,cached-mnrl,dev,33,DenseNeg,MRR@10,32,0.2052827380952381
course_skill_atlas,bge-base,cached-mnrl,dev,33,DenseNeg,MAP@100,32,0.01795731540182918
course_skill_atlas,bge-base,cached-mnrl,dev,33,DenseNeg,Recall@100,32,0.074375
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-full,NDCG@10,32,0.03705163715017713
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-full,MRR@10,32,0.08203125
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-full,MAP@100,32,0.007137404315458716
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-full,Recall@100,32,0.0390625
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-label-only,NDCG@10,32,0.029287025301844877
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-label-only,MRR@10,32,0.05390625
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-label-only,MAP@100,32,0.006691592617046912
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-label-only,Recall@100,32,0.03875
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-matched-mixed,NDCG@10,32,0.11450392402762971
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-matched-mixed,MRR@10,32,0.17468998015873016
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-matched-mixed,MAP@100,32,0.02269888363009517
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-matched-mixed,Recall@100,32,0.080625
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-mixed,NDCG@10,32,0.11576138489173442
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-mixed,MRR@10,32,0.1496031746031746
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-mixed,MAP@100,32,0.023609296360697318
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-mixed,Recall@100,32,0.084375
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-no-ontology,NDCG@10,32,0.08373826216871173
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-no-ontology,MRR@10,32,0.18583829365079366
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-no-ontology,MAP@100,32,0.015926902020848163
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-no-ontology,Recall@100,32,0.073125
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,NDCG@10,32,0.04323331003521137
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,MRR@10,32,0.06826636904761904
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,MAP@100,32,0.006893511424497959
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,Recall@100,32,0.0409375
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-shuffled-graph,NDCG@10,32,0.10256362709190965
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-shuffled-graph,MRR@10,32,0.14929315476190477
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-shuffled-graph,MAP@100,32,0.019915952142883556
course_skill_atlas,bge-base,cached-mnrl,dev,44,CA-HNM-shuffled-graph,Recall@100,32,0.06343750000000001
course_skill_atlas,bge-base,cached-mnrl,dev,44,DPR-Random,NDCG@10,32,0.07049099289794424
course_skill_atlas,bge-base,cached-mnrl,dev,44,DPR-Random,MRR@10,32,0.10078125
course_skill_atlas,bge-base,cached-mnrl,dev,44,DPR-Random,MAP@100,32,0.018225104991102282
course_skill_atlas,bge-base,cached-mnrl,dev,44,DPR-Random,Recall@100,32,0.066875
course_skill_atlas,bge-base,cached-mnrl,dev,44,DenseNeg,NDCG@10,32,0.09774586548184229
course_skill_atlas,bge-base,cached-mnrl,dev,44,DenseNeg,MRR@10,32,0.24739583333333334
course_skill_atlas,bge-base,cached-mnrl,dev,44,DenseNeg,MAP@100,32,0.01536875794790627
course_skill_atlas,bge-base,cached-mnrl,dev,44,DenseNeg,Recall@100,32,0.0696875
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-full,NDCG@10,32,0.039632436533930906
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-full,MRR@10,32,0.071875
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-full,MAP@100,32,0.006997390244020762
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-full,Recall@100,32,0.040625
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-label-only,NDCG@10,32,0.03363911669625474
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-label-only,MRR@10,32,0.04873511904761905
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-label-only,MAP@100,32,0.007220667113406433
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-label-only,Recall@100,32,0.0403125
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-matched-mixed,NDCG@10,32,0.07689979795690664
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-matched-mixed,MRR@10,32,0.11875
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-matched-mixed,MAP@100,32,0.015005017652007518
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-matched-mixed,Recall@100,32,0.066875
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-mixed,NDCG@10,32,0.1188983585619423
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-mixed,MRR@10,32,0.16882440476190477
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-mixed,MAP@100,32,0.025010381071891657
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-mixed,Recall@100,32,0.080625
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-no-ontology,NDCG@10,32,0.09848743886310865
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-no-ontology,MRR@10,32,0.20338541666666668
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-no-ontology,MAP@100,32,0.015254003319190737
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-no-ontology,Recall@100,32,0.0609375
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,NDCG@10,32,0.030943001250848264
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,MRR@10,32,0.055803571428571425
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,MAP@100,32,0.008458436822504006
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,Recall@100,32,0.045625
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-shuffled-graph,NDCG@10,32,0.11787879417576126
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-shuffled-graph,MRR@10,32,0.21439732142857143
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-shuffled-graph,MAP@100,32,0.019534882690108123
course_skill_atlas,bge-base,cached-mnrl,dev,55,CA-HNM-shuffled-graph,Recall@100,32,0.069375
course_skill_atlas,bge-base,cached-mnrl,dev,55,DPR-Random,NDCG@10,32,0.04162425290307999
course_skill_atlas,bge-base,cached-mnrl,dev,55,DPR-Random,MRR@10,32,0.06843998015873015
course_skill_atlas,bge-base,cached-mnrl,dev,55,DPR-Random,MAP@100,32,0.015221646728962243
course_skill_atlas,bge-base,cached-mnrl,dev,55,DPR-Random,Recall@100,32,0.0690625
course_skill_atlas,bge-base,cached-mnrl,dev,55,DenseNeg,NDCG@10,32,0.09995818900411856
course_skill_atlas,bge-base,cached-mnrl,dev,55,DenseNeg,MRR@10,32,0.17508680555555556
course_skill_atlas,bge-base,cached-mnrl,dev,55,DenseNeg,MAP@100,32,0.018096095085160316
course_skill_atlas,bge-base,cached-mnrl,dev,55,DenseNeg,Recall@100,32,0.0778125
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-full,NDCG@10,32,0.033410900066482015
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-full,MRR@10,32,0.0703125
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-full,MAP@100,32,0.0064791639899305425
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-full,Recall@100,32,0.0359375
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-label-only,NDCG@10,32,0.03131115873171442
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-label-only,MRR@10,32,0.05295138888888889
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-label-only,MAP@100,32,0.006932181106829186
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-label-only,Recall@100,32,0.0378125
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-matched-mixed,NDCG@10,32,0.11603091998784033
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-matched-mixed,MRR@10,32,0.18029513888888887
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-matched-mixed,MAP@100,32,0.021296381698765382
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-matched-mixed,Recall@100,32,0.08125
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-mixed,NDCG@10,32,0.12881510754770212
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-mixed,MRR@10,32,0.18697916666666667
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-mixed,MAP@100,32,0.02491233871482808
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-mixed,Recall@100,32,0.0778125
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-no-ontology,NDCG@10,32,0.10768251136224266
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-no-ontology,MRR@10,32,0.20811011904761906
