dataset,model_key,loss,eval_split,training_seed,strategy,metric,n_queries,mean
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-full,MRR@10,32,0.0920138888888889
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-full,MAP@100,32,0.011642986423091056
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-full,Recall@100,32,0.0490625
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-rank-matched,NDCG@10,32,0.055400756129105
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-rank-matched,MRR@10,32,0.10967261904761905
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-rank-matched,MAP@100,32,0.010534812988280823
course_skill_atlas,bge-base,triplet,dev,77,CA-HNM-rank-matched,Recall@100,32,0.04875
course_skill_atlas,bge-base,triplet,dev,77,DPR-Random,NDCG@10,32,0.2482074884076034
course_skill_atlas,bge-base,triplet,dev,77,DPR-Random,MRR@10,32,0.38515625
course_skill_atlas,bge-base,triplet,dev,77,DPR-Random,MAP@100,32,0.06792357103940196
course_skill_atlas,bge-base,triplet,dev,77,DPR-Random,Recall@100,32,0.1575
course_skill_atlas,bge-base,triplet,dev,77,DenseNeg,NDCG@10,32,0.0429440371285601
course_skill_atlas,bge-base,triplet,dev,77,DenseNeg,MRR@10,32,0.07173859126984126
course_skill_atlas,bge-base,triplet,dev,77,DenseNeg,MAP@100,32,0.006226193586856868
course_skill_atlas,bge-base,triplet,dev,77,DenseNeg,Recall@100,32,0.035312500000000004
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-full,NDCG@10,32,0.057275686314870795
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-full,MRR@10,32,0.08854166666666667
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-full,MAP@100,32,0.011516934982141023
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-full,Recall@100,32,0.0478125
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-rank-matched,NDCG@10,32,0.061617076591993024
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-rank-matched,MRR@10,32,0.10863095238095238
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-rank-matched,MAP@100,32,0.011351786781749118
course_skill_atlas,bge-base,triplet,dev,88,CA-HNM-rank-matched,Recall@100,32,0.053125
course_skill_atlas,bge-base,triplet,dev,88,DPR-Random,NDCG@10,32,0.15942548885016153
course_skill_atlas,bge-base,triplet,dev,88,DPR-Random,MRR@10,32,0.23232886904761904
course_skill_atlas,bge-base,triplet,dev,88,DPR-Random,MAP@100,32,0.06246409789468627
course_skill_atlas,bge-base,triplet,dev,88,DPR-Random,Recall@100,32,0.1471875
course_skill_atlas,bge-base,triplet,dev,88,DenseNeg,NDCG@10,32,0.04627494355651322
course_skill_atlas,bge-base,triplet,dev,88,DenseNeg,MRR@10,32,0.11779513888888889
course_skill_atlas,bge-base,triplet,dev,88,DenseNeg,MAP@100,32,0.007469428178222276
course_skill_atlas,bge-base,triplet,dev,88,DenseNeg,Recall@100,32,0.033125
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-full,NDCG@10,32,0.054851778024110856
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-full,MRR@10,32,0.11388888888888889
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-full,MAP@100,32,0.011027248385285543
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-full,Recall@100,32,0.0471875
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-rank-matched,NDCG@10,32,0.05706183383576838
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-rank-matched,MRR@10,32,0.09647817460317461
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-rank-matched,MAP@100,32,0.01154776541420625
course_skill_atlas,bge-base,triplet,dev,99,CA-HNM-rank-matched,Recall@100,32,0.0528125
course_skill_atlas,bge-base,triplet,dev,99,DPR-Random,NDCG@10,32,0.23101424189650896
course_skill_atlas,bge-base,triplet,dev,99,DPR-Random,MRR@10,32,0.3126240079365079
course_skill_atlas,bge-base,triplet,dev,99,DPR-Random,MAP@100,32,0.06952459514200954
course_skill_atlas,bge-base,triplet,dev,99,DPR-Random,Recall@100,32,0.15375
course_skill_atlas,bge-base,triplet,dev,99,DenseNeg,NDCG@10,32,0.06724653323135028
course_skill_atlas,bge-base,triplet,dev,99,DenseNeg,MRR@10,32,0.13939732142857142
course_skill_atlas,bge-base,triplet,dev,99,DenseNeg,MAP@100,32,0.01125196545436337
course_skill_atlas,bge-base,triplet,dev,99,DenseNeg,Recall@100,32,0.0475
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-full,NDCG@10,32,0.06191971394622005
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-full,MRR@10,32,0.071875
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-full,MAP@100,32,0.017693590662961653
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-full,Recall@100,32,0.074375
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-rank-matched,NDCG@10,32,0.06555879538895118
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-rank-matched,MRR@10,32,0.09982638888888888
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-rank-matched,MAP@100,32,0.016579298951933066
course_skill_atlas,e5-base,cached-mnrl,dev,11,CA-HNM-rank-matched,Recall@100,32,0.0746875
course_skill_atlas,e5-base,cached-mnrl,dev,11,DPR-Random,NDCG@10,32,0.1429302198589418
course_skill_atlas,e5-base,cached-mnrl,dev,11,DPR-Random,MRR@10,32,0.2214657738095238
course_skill_atlas,e5-base,cached-mnrl,dev,11,DPR-Random,MAP@100,32,0.04189048520050341
course_skill_atlas,e5-base,cached-mnrl,dev,11,DPR-Random,Recall@100,32,0.1365625
course_skill_atlas,e5-base,cached-mnrl,dev,11,DenseNeg,NDCG@10,32,0.07811522149986422
course_skill_atlas,e5-base,cached-mnrl,dev,11,DenseNeg,MRR@10,32,0.19248511904761906
course_skill_atlas,e5-base,cached-mnrl,dev,11,DenseNeg,MAP@100,32,0.014783219878661982
course_skill_atlas,e5-base,cached-mnrl,dev,11,DenseNeg,Recall@100,32,0.073125
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-full,NDCG@10,32,0.07496104670004951
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-full,MRR@10,32,0.09192708333333334
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-full,MAP@100,32,0.0205670521889881
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-full,Recall@100,32,0.085625
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-rank-matched,NDCG@10,32,0.07585219238569649
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-rank-matched,MRR@10,32,0.10104166666666667
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-rank-matched,MAP@100,32,0.01753894422614045
course_skill_atlas,e5-base,cached-mnrl,dev,111,CA-HNM-rank-matched,Recall@100,32,0.074375
course_skill_atlas,e5-base,cached-mnrl,dev,111,DPR-Random,NDCG@10,32,0.18796155222257127
course_skill_atlas,e5-base,cached-mnrl,dev,111,DPR-Random,MRR@10,32,0.2709573412698413
course_skill_atlas,e5-base,cached-mnrl,dev,111,DPR-Random,MAP@100,32,0.04129385079954104
course_skill_atlas,e5-base,cached-mnrl,dev,111,DPR-Random,Recall@100,32,0.1246875
course_skill_atlas,e5-base,cached-mnrl,dev,111,DenseNeg,NDCG@10,32,0.067977268473996
course_skill_atlas,e5-base,cached-mnrl,dev,111,DenseNeg,MRR@10,32,0.09791666666666667
course_skill_atlas,e5-base,cached-mnrl,dev,111,DenseNeg,MAP@100,32,0.014040004917812368
course_skill_atlas,e5-base,cached-mnrl,dev,111,DenseNeg,Recall@100,32,0.0703125
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-full,NDCG@10,32,0.06822430703477168
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-full,MRR@10,32,0.08102678571428572
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-full,MAP@100,32,0.01715302143552979
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-full,Recall@100,32,0.0709375
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-rank-matched,NDCG@10,32,0.05833576725880967
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-rank-matched,MRR@10,32,0.07395833333333333
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-rank-matched,MAP@100,32,0.01540250572780731
course_skill_atlas,e5-base,cached-mnrl,dev,22,CA-HNM-rank-matched,Recall@100,32,0.073125
course_skill_atlas,e5-base,cached-mnrl,dev,22,DPR-Random,NDCG@10,32,0.2225685035362661
course_skill_atlas,e5-base,cached-mnrl,dev,22,DPR-Random,MRR@10,32,0.308234126984127
course_skill_atlas,e5-base,cached-mnrl,dev,22,DPR-Random,MAP@100,32,0.05245825644063905
course_skill_atlas,e5-base,cached-mnrl,dev,22,DPR-Random,Recall@100,32,0.13875
course_skill_atlas,e5-base,cached-mnrl,dev,22,DenseNeg,NDCG@10,32,0.07768723163281879
course_skill_atlas,e5-base,cached-mnrl,dev,22,DenseNeg,MRR@10,32,0.12916666666666665
course_skill_atlas,e5-base,cached-mnrl,dev,22,DenseNeg,MAP@100,32,0.014093401630717425
course_skill_atlas,e5-base,cached-mnrl,dev,22,DenseNeg,Recall@100,32,0.0746875
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-full,NDCG@10,32,0.08711728902652405
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-full,MRR@10,32,0.11258680555555556
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-full,MAP@100,32,0.020019333776367873
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-full,Recall@100,32,0.0753125
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-rank-matched,NDCG@10,32,0.0826181093624247
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-rank-matched,MRR@10,32,0.08993055555555556
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-rank-matched,MAP@100,32,0.018957802677905214
course_skill_atlas,e5-base,cached-mnrl,dev,33,CA-HNM-rank-matched,Recall@100,32,0.0746875
course_skill_atlas,e5-base,cached-mnrl,dev,33,DPR-Random,NDCG@10,32,0.19908054135850395
course_skill_atlas,e5-base,cached-mnrl,dev,33,DPR-Random,MRR@10,32,0.21705109126984126
course_skill_atlas,e5-base,cached-mnrl,dev,33,DPR-Random,MAP@100,32,0.04275034611324017
course_skill_atlas,e5-base,cached-mnrl,dev,33,DPR-Random,Recall@100,32,0.125
course_skill_atlas,e5-base,cached-mnrl,dev,33,DenseNeg,NDCG@10,32,0.06376383450300815
course_skill_atlas,e5-base,cached-mnrl,dev,33,DenseNeg,MRR@10,32,0.13883928571428572
course_skill_atlas,e5-base,cached-mnrl,dev,33,DenseNeg,MAP@100,32,0.012581977308629432
course_skill_atlas,e5-base,cached-mnrl,dev,33,DenseNeg,Recall@100,32,0.07125
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-full,NDCG@10,32,0.07512303261019834
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-full,MRR@10,32,0.08697916666666666
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-full,MAP@100,32,0.02121770037302198
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-full,Recall@100,32,0.0815625
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-rank-matched,NDCG@10,32,0.10736154838795288
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-rank-matched,MRR@10,32,0.15347222222222223
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-rank-matched,MAP@100,32,0.023461789324660278
course_skill_atlas,e5-base,cached-mnrl,dev,44,CA-HNM-rank-matched,Recall@100,32,0.085625
course_skill_atlas,e5-base,cached-mnrl,dev,44,DPR-Random,NDCG@10,32,0.24886460483437017
course_skill_atlas,e5-base,cached-mnrl,dev,44,DPR-Random,MRR@10,32,0.3477802579365079
course_skill_atlas,e5-base,cached-mnrl,dev,44,DPR-Random,MAP@100,32,0.06781484383246754
course_skill_atlas,e5-base,cached-mnrl,dev,44,DPR-Random,Recall@100,32,0.190625
course_skill_atlas,e5-base,cached-mnrl,dev,44,DenseNeg,NDCG@10,32,0.07244933872134922
course_skill_atlas,e5-base,cached-mnrl,dev,44,DenseNeg,MRR@10,32,0.15811011904761904
course_skill_atlas,e5-base,cached-mnrl,dev,44,DenseNeg,MAP@100,32,0.013195354367153543
course_skill_atlas,e5-base,cached-mnrl,dev,44,DenseNeg,Recall@100,32,0.066875
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-full,NDCG@10,32,0.0801692372676315
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-full,MRR@10,32,0.11241319444444445
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-full,MAP@100,32,0.020087915389517295
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-full,Recall@100,32,0.08
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-rank-matched,NDCG@10,32,0.06036775974851356
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-rank-matched,MRR@10,32,0.10130208333333333
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-rank-matched,MAP@100,32,0.01641784521583393
course_skill_atlas,e5-base,cached-mnrl,dev,55,CA-HNM-rank-matched,Recall@100,32,0.0803125
course_skill_atlas,e5-base,cached-mnrl,dev,55,DPR-Random,NDCG@10,32,0.1844581725550351
course_skill_atlas,e5-base,cached-mnrl,dev,55,DPR-Random,MRR@10,32,0.26418650793650794
course_skill_atlas,e5-base,cached-mnrl,dev,55,DPR-Random,MAP@100,32,0.04379407091662173
course_skill_atlas,e5-base,cached-mnrl,dev,55,DPR-Random,Recall@100,32,0.13625
course_skill_atlas,e5-base,cached-mnrl,dev,55,DenseNeg,NDCG@10,32,0.0914955575254257
course_skill_atlas,e5-base,cached-mnrl,dev,55,DenseNeg,MRR@10,32,0.14639136904761904
course_skill_atlas,e5-base,cached-mnrl,dev,55,DenseNeg,MAP@100,32,0.014093030371200431
course_skill_atlas,e5-base,cached-mnrl,dev,55,DenseNeg,Recall@100,32,0.0671875
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-full,NDCG@10,32,0.07279831547579639
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-full,MRR@10,32,0.09352678571428572
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-full,MAP@100,32,0.02004434305232362
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-full,Recall@100,32,0.085625
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-rank-matched,NDCG@10,32,0.08987874858504247
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-rank-matched,MRR@10,32,0.12630208333333334
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-rank-matched,MAP@100,32,0.02028879924195969
course_skill_atlas,e5-base,cached-mnrl,dev,66,CA-HNM-rank-matched,Recall@100,32,0.0825
course_skill_atlas,e5-base,cached-mnrl,dev,66,DPR-Random,NDCG@10,32,0.19420544678393578
course_skill_atlas,e5-base,cached-mnrl,dev,66,DPR-Random,MRR@10,32,0.2658358134920635
course_skill_atlas,e5-base,cached-mnrl,dev,66,DPR-Random,MAP@100,32,0.053025700647633206
course_skill_atlas,e5-base,cached-mnrl,dev,66,DPR-Random,Recall@100,32,0.1571875
course_skill_atlas,e5-base,cached-mnrl,dev,66,DenseNeg,NDCG@10,32,0.10437004666324141
course_skill_atlas,e5-base,cached-mnrl,dev,66,DenseNeg,MRR@10,32,0.17017609126984126
course_skill_atlas,e5-base,cached-mnrl,dev,66,DenseNeg,MAP@100,32,0.014895455513450458
course_skill_atlas,e5-base,cached-mnrl,dev,66,DenseNeg,Recall@100,32,0.0675
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-full,NDCG@10,32,0.0847382720229563
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-full,MRR@10,32,0.12578125
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-full,MAP@100,32,0.019071938574286174
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-full,Recall@100,32,0.074375
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-rank-matched,NDCG@10,32,0.07883735367020454
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-rank-matched,MRR@10,32,0.10837053571428572
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-rank-matched,MAP@100,32,0.016740082463214255
course_skill_atlas,e5-base,cached-mnrl,dev,77,CA-HNM-rank-matched,Recall@100,32,0.07125000000000001
course_skill_atlas,e5-base,cached-mnrl,dev,77,DPR-Random,NDCG@10,32,0.1186534591700946
course_skill_atlas,e5-base,cached-mnrl,dev,77,DPR-Random,MRR@10,32,0.18215525793650794
course_skill_atlas,e5-base,cached-mnrl,dev,77,DPR-Random,MAP@100,32,0.035848856772242074
course_skill_atlas,e5-base,cached-mnrl,dev,77,DPR-Random,Recall@100,32,0.12562500000000001
course_skill_atlas,e5-base,cached-mnrl,dev,77,DenseNeg,NDCG@10,32,0.09900594242804805
course_skill_atlas,e5-base,cached-mnrl,dev,77,DenseNeg,MRR@10,32,0.1339781746031746
course_skill_atlas,e5-base,cached-mnrl,dev,77,DenseNeg,MAP@100,32,0.014437001553768395
course_skill_atlas,e5-base,cached-mnrl,dev,77,DenseNeg,Recall@100,32,0.06625
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-full,NDCG@10,32,0.06580904250705563
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-full,MRR@10,32,0.07712053571428572
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-full,MAP@100,32,0.017157216088546867
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-full,Recall@100,32,0.07125
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-rank-matched,NDCG@10,32,0.08068422060817905
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-rank-matched,MRR@10,32,0.11979166666666667
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-rank-matched,MAP@100,32,0.01792128654218926
course_skill_atlas,e5-base,cached-mnrl,dev,88,CA-HNM-rank-matched,Recall@100,32,0.0725
course_skill_atlas,e5-base,cached-mnrl,dev,88,DPR-Random,NDCG@10,32,0.1045762644912346
course_skill_atlas,e5-base,cached-mnrl,dev,88,DPR-Random,MRR@10,32,0.12116815476190476
course_skill_atlas,e5-base,cached-mnrl,dev,88,DPR-Random,MAP@100,32,0.040761341389138346
course_skill_atlas,e5-base,cached-mnrl,dev,88,DPR-Random,Recall@100,32,0.1309375
course_skill_atlas,e5-base,cached-mnrl,dev,88,DenseNeg,NDCG@10,32,0.06606225663628171
course_skill_atlas,e5-base,cached-mnrl,dev,88,DenseNeg,MRR@10,32,0.1401909722222222
course_skill_atlas,e5-base,cached-mnrl,dev,88,DenseNeg,MAP@100,32,0.011371938488404731
course_skill_atlas,e5-base,cached-mnrl,dev,88,DenseNeg,Recall@100,32,0.0584375
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-full,NDCG@10,32,0.06747357217288621
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-full,MRR@10,32,0.08189484126984127
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-full,MAP@100,32,0.0168784189483785
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-full,Recall@100,32,0.065625
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-rank-matched,NDCG@10,32,0.06486032515339282
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-rank-matched,MRR@10,32,0.10446428571428572
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-rank-matched,MAP@100,32,0.016882198102778606
course_skill_atlas,e5-base,cached-mnrl,dev,99,CA-HNM-rank-matched,Recall@100,32,0.071875
course_skill_atlas,e5-base,cached-mnrl,dev,99,DPR-Random,NDCG@10,32,0.17373276665902376
course_skill_atlas,e5-base,cached-mnrl,dev,99,DPR-Random,MRR@10,32,0.2234250992063492
course_skill_atlas,e5-base,cached-mnrl,dev,99,DPR-Random,MAP@100,32,0.057020591628348924
course_skill_atlas,e5-base,cached-mnrl,dev,99,DPR-Random,Recall@100,32,0.175625
course_skill_atlas,e5-base,cached-mnrl,dev,99,DenseNeg,NDCG@10,32,0.07590463886802198
course_skill_atlas,e5-base,cached-mnrl,dev,99,DenseNeg,MRR@10,32,0.13988095238095238
course_skill_atlas,e5-base,cached-mnrl,dev,99,DenseNeg,MAP@100,32,0.013726556639614963
course_skill_atlas,e5-base,cached-mnrl,dev,99,DenseNeg,Recall@100,32,0.0703125
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-full,NDCG@10,32,0.3127812661804298
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-full,MRR@10,32,0.4992559523809524
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-full,MAP@100,32,0.06264394471715269
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-full,Recall@100,32,0.14250000000000002
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-rank-matched,NDCG@10,32,0.18590727328084142
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-rank-matched,MRR@10,32,0.3407118055555556
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-rank-matched,MAP@100,32,0.034583692068896554
course_skill_atlas,e5-base,triplet,dev,11,CA-HNM-rank-matched,Recall@100,32,0.0978125
course_skill_atlas,e5-base,triplet,dev,11,DPR-Random,NDCG@10,32,0.06319774772814553
course_skill_atlas,e5-base,triplet,dev,11,DPR-Random,MRR@10,32,0.09378720238095238
course_skill_atlas,e5-base,triplet,dev,11,DPR-Random,MAP@100,32,0.015152735883694925
course_skill_atlas,e5-base,triplet,dev,11,DPR-Random,Recall@100,32,0.061875
course_skill_atlas,e5-base,triplet,dev,11,DenseNeg,NDCG@10,32,0.027005211601830052
course_skill_atlas,e5-base,triplet,dev,11,DenseNeg,MRR@10,32,0.08606150793650794
course_skill_atlas,e5-base,triplet,dev,11,DenseNeg,MAP@100,32,0.0017223691159762734
course_skill_atlas,e5-base,triplet,dev,11,DenseNeg,Recall@100,32,0.013125
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-full,NDCG@10,32,0.2688430030478932
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-full,MRR@10,32,0.4271949404761905
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-full,MAP@100,32,0.05280054841052004
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-full,Recall@100,32,0.128125
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-rank-matched,NDCG@10,32,0.23249288424123987
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-rank-matched,MRR@10,32,0.39699900793650794
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-rank-matched,MAP@100,32,0.038672355062998084
course_skill_atlas,e5-base,triplet,dev,111,CA-HNM-rank-matched,Recall@100,32,0.104375
course_skill_atlas,e5-base,triplet,dev,111,DPR-Random,NDCG@10,32,0.06502336501014169
course_skill_atlas,e5-base,triplet,dev,111,DPR-Random,MRR@10,32,0.0831969246031746
course_skill_atlas,e5-base,triplet,dev,111,DPR-Random,MAP@100,32,0.013648613103704008
course_skill_atlas,e5-base,triplet,dev,111,DPR-Random,Recall@100,32,0.0578125
course_skill_atlas,e5-base,triplet,dev,111,DenseNeg,NDCG@10,32,0.02636456872491104
course_skill_atlas,e5-base,triplet,dev,111,DenseNeg,MRR@10,32,0.08203125
course_skill_atlas,e5-base,triplet,dev,111,DenseNeg,MAP@100,32,0.0017516004236266816
course_skill_atlas,e5-base,triplet,dev,111,DenseNeg,Recall@100,32,0.0096875
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-full,NDCG@10,32,0.2796343556344643
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-full,MRR@10,32,0.46939484126984127
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-full,MAP@100,32,0.05495246420992546
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-full,Recall@100,32,0.136875
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-rank-matched,NDCG@10,32,0.20377663220917824
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-rank-matched,MRR@10,32,0.3223958333333333
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-rank-matched,MAP@100,32,0.035872003737285024
course_skill_atlas,e5-base,triplet,dev,22,CA-HNM-rank-matched,Recall@100,32,0.09625
course_skill_atlas,e5-base,triplet,dev,22,DPR-Random,NDCG@10,32,0.06100193817052169
course_skill_atlas,e5-base,triplet,dev,22,DPR-Random,MRR@10,32,0.08831845238095239
course_skill_atlas,e5-base,triplet,dev,22,DPR-Random,MAP@100,32,0.015025970824719048
course_skill_atlas,e5-base,triplet,dev,22,DPR-Random,Recall@100,32,0.0653125
course_skill_atlas,e5-base,triplet,dev,22,DenseNeg,NDCG@10,32,0.019401619104438723
course_skill_atlas,e5-base,triplet,dev,22,DenseNeg,MRR@10,32,0.03602430555555555
course_skill_atlas,e5-base,triplet,dev,22,DenseNeg,MAP@100,32,0.0013963107326098135
course_skill_atlas,e5-base,triplet,dev,22,DenseNeg,Recall@100,32,0.014375
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-full,NDCG@10,32,0.2876842109852438
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-full,MRR@10,32,0.4773809523809524
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-full,MAP@100,32,0.055846562167271636
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-full,Recall@100,32,0.1375
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-rank-matched,NDCG@10,32,0.22949574759949243
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-rank-matched,MRR@10,32,0.35
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-rank-matched,MAP@100,32,0.03896550816207599
course_skill_atlas,e5-base,triplet,dev,33,CA-HNM-rank-matched,Recall@100,32,0.099375
course_skill_atlas,e5-base,triplet,dev,33,DPR-Random,NDCG@10,32,0.06673317570720277
course_skill_atlas,e5-base,triplet,dev,33,DPR-Random,MRR@10,32,0.08020833333333334
course_skill_atlas,e5-base,triplet,dev,33,DPR-Random,MAP@100,32,0.013553369725635407
course_skill_atlas,e5-base,triplet,dev,33,DPR-Random,Recall@100,32,0.0559375
course_skill_atlas,e5-base,triplet,dev,33,DenseNeg,NDCG@10,32,0.008283581239149773
course_skill_atlas,e5-base,triplet,dev,33,DenseNeg,MRR@10,32,0.0203125
course_skill_atlas,e5-base,triplet,dev,33,DenseNeg,MAP@100,32,0.0006591989770726545
course_skill_atlas,e5-base,triplet,dev,33,DenseNeg,Recall@100,32,0.0090625
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-full,NDCG@10,32,0.3615131169599111
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-full,MRR@10,32,0.5097222222222222
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-full,MAP@100,32,0.0762667761193489
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-full,Recall@100,32,0.153125
